d054;fritz,kahn,mensch,maschine,original,poster,industrial,palace,fritz,kahn,da,leben,de,menschen,franckh,sche,verlagshandlung,stuttgart,september,29,1888,german,jewish,physician,fritz,kahn,born,best,known,publication,popular,science,book,especially,illustration,pioneered,infographics,fritz,kahn,born,halle,germany,grew,jewish,orthodox,tradition,decent,education,early,year,kahn,family,relocated,several,time,even,lived,united,state,quite,settling,berlin,young,fritz,enrolled,university,berlin,order,study,medicine,also,heard,numerous,lecture,various,science,specialized,gynecology,began,published,several,scientific,work,national,newspaper,magazine,however,world,war,started,fritz,kahn,became,combat,medic,free,time,also,worked,popular,book,milky,way,back,berlin,kahn,appointed,surgeon,obstretician,private,hospital,created,successful,book,cell,well,jew,race,cultural,people,also,kahn,released,highly,illustrated,five,volume,series,life,man,quickly,kahn,became,well,known,bestseller,author,life,man,oversize,poster,version,one,suggestive,illustration,aside,published,showed,interior,working,upper,part,human,body,help,machine,part,figure,identified,human,silhouette,profile,human,face,looking,right,installation,body,interior,appear,industrial,complex,looking,image,becomes,clear,illustration,assembles,specific,machinery,represent,particular,organ,function,within,natural,place,instance,ventilation,system,stand,lung,mechanical,break,substance,along,chain,conveyer,belt,represents,digestive,tract,meantime,germany,faced,increasing,antisemitic,atmosphere,author,founded,jewish,humanistic,lodge,became,chairman,jewish,senior,aid,unfortunately,kahn,expelled,germany,early,1933,nazi,also,hesitate,burn,book,confiscate,ban,list,harmful,unwanted,writing,following,year,kahn,resettled,several,time,first,emigrated,palestine,order,continue,career,release,internationally,best,selling,book,sex,life,period,also,published,remake,life,man,unfortunately,illustration,abused,germany,short,version,including,new,chapter,racist,antisemitic,content,living,bordeaux,short,time,restless,man,escape,via,portugal,1941,accomplished,help,friend,albert,einstein,kahn,restart,bit,easier,due,english,translation,various,work,especially,masterpiece,man,structure,function,two,book,published,switzerland,yovisto,may,interested,video,anatomy,movement,violin,player,university,stanford
d055;william,f,friedman,art,cryptology,william,f,friedman,1894,1969,september,1894,u,cryptologist,william,f,friedman,born,considered,one,world,greatest,cryptologist,helped,decipher,enemy,code,world,war,world,war,ii,friedman,born,wolfe,frederick,friedman,part,imperial,russia,chisinau,capital,moldova,son,frederick,friedman,jew,bucharest,worked,translator,linguist,russian,postal,service,daughter,well,wine,merchant,friedman,family,fled,russia,1892,escape,virulent,anti,semitism,ending,pittsburgh,pennsylvania,like,many,friedman,introduced,cryptography,already,child,reading,edgar,allan,poe,famous,short,story,gold,bug,actually,also,heart,cipher,secret,writing,first,time,child,story,adventure,protagonist,deciphering,secret,message,lead,buried,treasure,friedman,studied,michigan,agricultural,college,received,scholarship,work,genetics,cornell,university,september,1915,friedman,joined,fabyan,riverbank,laboratory,outside,chicago,private,research,laboratory,head,department,genetics,besides,industrial,agricultural,topic,cipher,department,riverbank,studying,baconian,cipher,e,secret,message,sir,francis,bacon,allegedly,hidden,various,text,reign,elizabeth,james,friedman,became,interested,study,code,cipher,riverbank,asked,train,military,use,code,friedman,assigned,principal,instructor,friedman,served,lieutenant,g6a2,crypt,unit,american,expeditionary,force,world,war,personal,cryptographer,general,john,j,pershing,returned,u,1920,published,eighth,monograph,index,coincidence,application,cryptography,considered,important,publication,modern,cryptography,time,text,army,cryptographic,training,well,thought,remained,classified,several,decade,1921,became,chief,cryptanalyst,war,department,later,led,signal,intelligence,service,si,position,kept,quarter,century,1929,selected,head,newly,organized,signal,intelligence,service,si,created,organizational,foundation,cryptologic,structure,evolved,army,security,agency,asa,world,war,ii,process,led,transition,paper,pencil,cryptology,modern,era,characterized,application,machine,cryptography,cryptanalysis,outbreak,world,war,ii,friedman,became,involved,magic,codename,given,american,operation,break,japanese,diplomatic,military,code,communication,special,unit,u,navy,signal,intelligence,section,u,army,worked,together,monitoring,traffic,coded,message,sent,japanese,government,imperial,headquarters,commander,sea,field,1939,japan,began,using,new,cipher,machine,invented,jinsaburo,ito,nicknamed,purple,machine,code,broken,september,1940,friedman,team,however,large,volume,intelligence,received,staff,magic,unable,give,adequate,warning,proposed,attack,pearl,harbor,increase,number,people,working,magic,able,discover,attack,plan,battle,midway,enabled,admiral,chester,nimitz,use,information,fight,much,larger,force,halt,japanese,offensive,pacific,following,world,war,ii,friedman,remained,government,signal,intelligence,1949,became,head,cryptographic,division,newly,formed,armed,force,security,agency,afsa,1952,became,chief,cryptologist,national,security,agency,nsa,friedman,produced,classic,series,textbook,military,cryptanalysis,used,train,nsa,student,early,year,nsa,encouraged,develop,probably,first,super,computer,although,never,convinced,machine,could,insight,human,mind,friedman,also,spent,much,free,time,trying,decipher,famous,voynich,manuscript,written,sometime,1403,1437,however,four,decade,study,finally,admit,defeat,contributing,educated,guess,origin,meaning,yovisto,learn,cryptology,lecture,gresham,college,prof,raymond,flood,public,key,cryptography,secrecy,public
d056;travel,william,dampier,map,east,indie,dampier,new,voyage,round,world,published,1697,september,5,1651,british,explorer,natural,historian,william,dampier,probably,born,first,englishman,explore,part,today,australia,first,person,circumnavigate,world,three,time,also,described,australia,first,natural,historian,william,dampier,son,farmer,took,part,two,voyage,newfoundland,java,joining,royal,navy,1683,joined,group,buccaneer,bound,pacific,way,cape,horn,three,year,later,set,upon,first,crossing,pacific,one,crew,cygnet,explorer,returned,england,also,visited,philippine,island,eastern,archipelago,returned,along,journal,via,cape,good,hope,experience,written,book,titled,new,voyage,round,world,published,1697,1699,highly,increased,reputation,given,command,expedition,prepared,exploring,south,sea,dampier,appointed,captain,26,gun,warship,hm,roebuck,sailed,england,towards,new,holland,via,cape,good,hope,dampier,followed,dutch,route,indie,reaching,australian,mainland,recorded,australian,flora,fauna,crew,reached,lagrange,bay,recordning,specimen,however,roebuck,bad,shape,caused,crew,founder,homeward,passage,preventing,dampier,pursuing,original,plan,examining,sea,east,south,new,guinea,depriving,honour,discovering,east,coast,australia,ship,ran,aground,1701,crew,picked,order,return,england,april,1701,shortly,return,expedition,dampier,faced,law,suit,removing,lieutenant,george,fisher,ship,jailing,brazil,charged,cruelty,docked,pay,voyage,dismissed,royal,navy,however,dampier,appointed,commander,26,gun,ship,st,george,crew,120,men,act,french,spanish,interest,dampier,men,successful,capturing,number,small,spanish,ship,along,coast,peru,released,later,st,george,supposed,make,attempt,manila,galleon,main,object,expedition,ship,sighted,unprepared,time,captain,officer,done,arguing,way,attacking,ship,got,gun,fully,loaded,st,george,suffered,severe,damage,30,men,stayed,ship,rest,crew,took,captured,barque,across,pacific,amboyna,dutch,settlement,ship,highly,undermanned,abandoned,peru,dampier,able,return,back,england,end,1707,dampier,last,voyage,began,1708,appointed,sailing,master,privateer,duke,woodes,rogers,mission,scottish,sailor,alexander,selkirk,rescued,good,worth,19,2,million,day,plundered,however,william,dampier,died,poor,man,around,1715,even,though,dampier,sailing,leadership,ability,somewhat,questionable,immensely,popular,author,dampier,set,new,standard,travel,literature,influencing,instance,swift,defoe,writing,acknowledged,wealth,detail,interest,field,science,literature,yovisto,may,interested,video,lecture,early,modern,england,development,politics,religion,society,1688,1714,prof,dr,keith,wrightson,yale,university
d057;louis,henry,sullivan,father,skyscaper,chicago,auditorium,building,sullivan,adler,september,3,1856,american,architect,louis,henry,sullivan,born,sullivan,identified,aesthetic,innovation,early,skyscraper,design,called,father,modernism,sullivan,studied,architecture,massachusetts,institute,technology,starting,age,16,already,one,year,later,moved,philadelphia,hired,architect,frank,furness,sullivan,continued,career,chicago,took,part,building,boom,following,great,chicago,fire,1871,became,partner,dankmar,adler,1879,probably,turning,point,career,first,reputation,theater,architect,increased,nation,wide,especially,auditorium,building,chicago,caused,partner,quite,fame,consisted,large,theater,hotel,office,building,17,story,tower,including,commercial,storefront,ground,level,building,fronting,congress,wabash,avenue,period,probably,one,sullivan,productive,business,partner,became,widely,known,outstanding,office,building,like,wainwright,building,st,louis,chicago,stock,exchange,building,limit,engineering,considering,tall,building,early,19th,century,depended,strength,wall,cheap,versatile,steel,developed,became,quickly,possible,create,tall,slender,building,strong,relatively,lightweight,steel,skeleton,new,steel,weight,bearing,frame,also,enabled,architect,include,larger,window,causing,daylight,actually,reach,interior,space,new,option,new,technique,sullivan,able,create,whole,new,style,architecture,decided,simplify,appearance,building,breaking,away,historical,style,using,intricate,floral,design,vertical,band,draw,eye,upwards,emphasize,building,vertical,form,also,important,relate,shape,building,specific,purpose,turned,successful,one,trademark,became,terra,cotta,ornament,installed,several,building,sullivan,earned,great,reputation,often,referred,father,skyscraper,even,though,several,architect,achieved,previously,especially,john,wellborn,root,mention,created,masonic,temple,tower,o,often,referred,originator,skyscraper,chicago,world,fair,1893,sullivan,built,massive,transportation,building,huge,arched,golden,door,stood,multicolored,facade,white,city,one,building,caused,sullivan,great,recognition,outside,united,state,1894,due,financial,difficulty,adler,sullivan,dissolved,company,sullivan,faced,difficult,time,lacked,contract,assumed,also,faced,depression,louis,henry,sullivan,passed,away,april,14,1924,chicago,yovisto,may,interested,video,lecture,calculus,changing,architecture
d058;ernst,curtius,excavation,olympia,olympia,draft,friedrich,thiersch,1879,september,2,1814,german,archaeologist,historian,ernst,curtius,born,directed,excavation,olympia,1875,1881,opulent,sacred,religious,shrine,ancient,greece,site,original,olympic,game,ernst,curtius,born,lübeck,germany,entered,university,bonn,1830s,period,assumed,curtius,discovered,interest,greek,culture,acquainted,friedrich,gottlieb,welcker,highly,influenced,young,student,taught,classical,study,1834,curtius,moved,göttingen,studied,karl,otfried,müller,teacher,known,enthusiastic,field,archeology,combination,art,complete,study,curtius,moved,berlin,highly,disappointed,city,people,especially,museum,described,berliner,unreliable,spoiled,museum,poorly,equipped,however,continued,archaeological,study,increased,interest,ancient,vas,curtius,invited,teach,greece,starting,1837,home,schooling,child,befriended,teacher,known,curtius,put,great,effort,learning,language,enjoyed,high,culture,even,though,little,time,archaeological,study,first,year,curtius,returned,berlin,early,1841,earned,doctoral,degree,1844,appointed,professor,university,berlin,famous,talk,olympia,took,place,1852,berlin,initiated,first,excavation,area,curtius,became,professor,archaeology,göttingen,eduard,gerhard,passed,away,1875,excavation,olympia,started,directed,ernst,curtius,already,december,year,first,statue,exposed,soon,famous,heraion,also,known,temple,hera,located,temple,hera,destroyed,earthquake,early,4th,century,ad,never,rebuilt,modern,time,temple,location,torch,olympic,flame,lit,focusing,ray,sun,hermes,praxiteles,many,statue,found,outstanding,achievement,cutius,asked,join,prussian,order,pour,le,mérite,science,art,yovisto,may,interested,video,lecture,greek,mythology,ken,dowden
d059;sergei,winogradsky,science,bacteriology,sergei,winogradsky,1856,1953,september,1,1856,ukrainian,microbiologist,ecologist,soil,scientist,sergei,nikolaievich,winogradsky,born,pioneered,cycle,life,concept,helped,establish,bacteriology,major,biological,science,sergei,winogradsky,born,kiev,belonged,russian,empire,young,man,finished,secondary,education,gold,medal,entered,imperial,conservatoire,music,st,petersburg,1875,study,piano,however,decided,study,chemistry,botany,two,year,later,admitted,university,saint,petersburg,studied,nikolai,menshchutkin,andrei,sergeevich,famintzin,receiving,master,degree,1884,winogradsky,continued,career,university,strasbourg,earned,great,reputation,work,sulfur,bacteria,winogradsky,developed,method,culturing,beggiatoa,imitating,natural,environment,glass,slide,silica,gel,observed,cell,rod,previously,assumed,pleomorphic,scientist,settled,zurich,around,1888,began,investigating,process,nitrification,identifying,genus,nitrosomonas,nitrosococcus,oxidizes,ammonium,nitrite,nitrobacter,oxidizes,nitrite,nitrate,winogradsky,interest,nitrification,continued,throughout,career,isolated,several,genus,nitrifying,bacteria,type,specie,genus,nitrobacter,n,winogradskyi,named,scientist,year,later,winogradsky,daughter,helen,worked,nitrogen,oxidizing,bacteria,pasteur,institute,isolated,described,new,genus,nitrosogloea,nitrosocystis,1933,coauthored,paper,father,nitrosospira,winogradsky,returned,st,petersburg,around,1891,shortly,appointed,director,institute,experimental,medicine,editor,journal,archive,science,period,identified,obligate,anaerobe,clostridium,pasteurianum,capable,fixing,atmospheric,nitrogen,elected,honorary,member,moscow,society,naturalist,winogradsky,retired,post,1905,accepted,position,head,agricultural,bacteriology,pasteur,institute,experimental,station,brie,comte,robert,near,paris,france,retired,active,work,life,1940,yovisto,may,interested,video,lecture,history,microbiology,gilles,bolduc
d060;sir,bernard,lovell,radioastronomy,sir,bernard,lovell,1913,2012,august,31,1913,english,physicist,radio,astronomer,sir,bernard,lovell,born,pioneer,radar,radio,telescope,especially,renowned,creating,jodrell,bank,radio,telescope,antenna,could,track,rocket,space,early,year,space,race,united,state,soviet,union,born,oldland,common,bristol,1913,son,gilbert,emily,laura,lovell,bernard,lovell,childhood,hobby,interest,included,cricket,music,mainly,piano,attended,kingswood,grammar,school,king,oak,academy,studied,physic,university,bristol,obtained,bachelor,science,degree,1934,phd,1936,electrical,conductivity,thin,film,time,also,received,lesson,raymond,jones,teacher,bath,technical,school,later,organist,bath,abbey,church,organ,one,main,love,life,apart,science,cricket,year,assistant,lecturer,physic,university,manchester,became,member,cosmic,ray,research,team,institution,working,capacity,outbreak,world,war,ii,1939,world,war,ii,lovell,worked,air,ministry,valuable,research,use,radar,detection,navigation,purpose,named,officer,order,british,empire,obe,1946,returning,university,manchester,1945,lecturer,physic,lovell,acquired,surplus,army,radar,set,use,research,cosmic,ray,interference,surrounding,city,hampered,effort,moved,equipment,included,searchlight,base,jodrell,bank,open,field,located,30km,south,manchester,near,goostrey,cheshire,shortly,thereafter,authority,university,agreed,provide,permanent,establishment,site,already,belonged,university,botany,department,sponsor,construction,first,radio,telescope,used,searchlight,base,mounting,course,experiment,able,show,radar,echo,could,obtained,daytime,meteor,shower,entered,earth,atmosphere,ionised,surrounding,air,university,funding,constructed,largest,steerable,radio,telescope,world,bear,name,lovell,telescope,completed,1957,telescope,known,initially,mark,1,renamed,lovell,telescope,30th,anniversary,dominates,surrounding,countryside,continues,make,huge,contribution,science,astronomy,mark,1,telescope,instrument,could,detect,first,soviet,american,satellite,transmit,instruction,oddly,enough,seems,need,telescope,escaped,telecommunication,industry,military,leader,superpower,despite,spectacular,success,included,tracking,sputnik,1,satellite,mission,1957,lovell,went,lot,trouble,concerning,funding,radio,telescope,main,problem,find,sufficient,fund,meet,rising,cost,project,time,government,cut,thus,1955,project,found,250000,debt,department,scientific,industrial,research,agreed,find,half,lovell,could,raise,rest,public,appeal,failed,raise,65000,required,strong,public,press,campaign,move,treasury,meet,outstanding,cost,1960,three,year,telescope,first,used,1951,lovell,became,professor,radio,astronomy,manchester,university,founder,first,director,jodrell,bank,experimental,station,1958,gave,reith,lecture,bbc,entitled,individual,universe,beginning,1958,lovell,carried,much,research,characteristic,flare,star,1960,began,collaborating,fred,whipple,smithsonian,astrophysical,observatory,work,1955,elected,fellow,royal,society,1960,received,royal,medal,society,lovell,knighted,1961,important,contribution,development,radio,astronomy,yovisto,learn,radio,astronomy,lecture,prof,walter,briskin,princeton,institute,advanced,study,astrogpu,real,time,digital,signal,processing,radio,astronomy
d061;fred,whipple,dirty,snowball,fred,whipple,1906,2004,august,30,2004,american,astronomer,fred,lawrence,whipple,passed,away,amongst,achievement,discovered,asteroid,comet,came,dirty,snowball,cometary,hypothesis,designed,whipple,shield,fred,whipple,born,november,5,1906,red,oak,iowa,son,farmer,early,bout,polio,ended,ambition,professional,tennis,player,whipple,studied,occidental,college,southern,california,majored,mathematics,university,california,los,angeles,graduating,1927,intrigued,astronomy,course,encountered,whipple,changed,area,study,astronomy,earned,doctorate,degree,1931,graduate,school,helped,map,orbit,newly,discovered,dwarf,planet,pluto,first,job,college,harvard,university,inspected,telescope,photographic,plate,make,sure,camera,operating,correctly,studied,trajectory,meteor,confirming,originated,within,solar,system,rather,interstellar,space,1933,discovered,periodic,comet,36p,whipple,asteroid,1252,celestia,also,discovered,co,discovered,five,non,periodic,comet,whipple,found,nearly,visible,meteor,made,fragile,material,comet,none,shown,come,beyond,solar,system,world,war,ii,co,invented,chaff,aluminum,fragment,foil,radar,protect,plane,awarded,certificate,merit,1948,1950,year,became,professor,astronomy,harvard,whipple,proposed,famous,dirty,snowball,model,comet,nucleus,originally,icy,conglomerate,hypothesis,comet,composition,suggested,comet,icy,core,inside,thin,insulating,layer,dirt,jet,material,ejected,result,solar,heating,cause,orbital,change,basic,feature,hypothesis,confirmed,1986,spacecraft,flew,past,comet,halley,however,exact,amount,thus,importance,ice,comet,active,field,research,recently,obtained,data,pointing,low,contribution,ice,comet,mass,whipple,also,anticipated,era,artificial,satellite,organized,member,operation,moonwatch,track,group,one,prepared,ready,make,observation,soviet,union,unexpectedly,launched,sputnik,1957,work,tracking,artificial,satellite,led,improved,knowledge,shape,earth,greatly,improved,position,earth,whipple,directed,smithsonian,astrophysical,observatory,sao,1955,1973,joined,harvard,college,observatory,form,harvard,smithsonian,center,astrophysics,cfa,late,1960s,whipple,selected,mount,hopkins,southern,arizona,site,new,sao,astronomical,facility,whipple,part,group,initiated,novel,low,cost,approach,building,large,telescope,first,realized,construction,multiple,mirror,telescope,joint,project,sao,university,arizona,mt,hopkins,observatory,renamed,fred,lawrence,whipple,observatory,1981,whipple,died,2004,aged,97,yovisto,learn,astronomy,popular,lecture,neil,degrasse,tyson,university,washington,seattle
d062;werner,forssmann,dangerous,self,experiment,cardiac,catheterization,werner,forssmann,1904,1979,august,29,1904,german,surgeon,nobel,laureate,werner,forssmann,born,best,known,development,cardiac,catheterization,developed,dangerous,self,experiment,werner,forssmann,born,berlin,grew,mother,grandmother,uncle,physician,forssmann,admitted,school,medicine,friedrich,wilhelms,university,studied,experiment,performed,claude,bernard,auguste,chaveau,etienne,jules,marey,also,forssmann,devoted,time,measuring,recording,blood,pressure,beating,heart,horse,back,increased,interest,investigating,direct,delivery,medication,heart,1929,forssmann,graduated,joined,eberswalde,surgical,clinic,period,scientist,came,believe,help,thin,catheter,drug,could,directly,injected,major,vessel,heart,assumed,way,failing,heart,could,resuscitated,without,serious,invasive,maneuver,like,cardiac,surgery,intracardiac,puncture,however,supervisor,refused,permission,risky,experiment,like,began,practicing,procedure,cadaver,secretly,suggested,friend,richard,schneider,head,surgery,several,successful,experiment,cadaver,forssmann,inserted,lubricated,catheter,left,cubital,vein,pushed,approximately,35,cm,performed,help,schneider,interrupted,procedure,think,becoming,dangerous,however,forssmann,motivation,give,point,repeated,procedure,week,later,time,catheter,inserted,65cm,first,punctured,vein,pushed,catheter,sensed,warmth,venipuncture,site,scientist,walked,radiology,department,located,catheter,tip,able,push,catheter,right,heart,section,apparently,long,enough,scientific,paper,forssmann,described,experiment,turned,quite,sensational,also,caused,large,wave,criticism,due,high,risk,procedure,shortly,forssmann,fired,abadoned,cardiology,continuing,career,urology,scientist,andré,cournand,dickinson,w,richards,used,forssmann,experiment,applied,technique,animal,scientist,researched,topic,4,year,performed,first,human,cardiac,catheterization,united,state,scientific,paper,also,explained,usefulness,safety,procedure,1956,awarded,together,andré,cournand,dickinson,w,richards,nobel,prize,physiology,medicine,year,appointed,honorary,professor,surgery,urology,johannes,gutenberg,university,mainz,yovisto,may,interested,video,actual,cardiac,catheterization,via,femoral,artery,dr,michael,martinelli
d063;antoine,cournot,mathematical,theory,economics,antoine,cournot,1801,1877,august,28,1801,french,philosopher,mathematician,antoine,augustin,cournot,born,considered,first,economist,applied,mathematics,treatment,economic,question,1838,published,recherches,sur,le,principe,mathématiques,de,la,théorie,de,riches,research,mathematical,principle,theory,wealth,treatment,mathematical,economics,antoine,cournot,born,gray,france,known,interested,politics,early,age,age,15,assumed,cournot,finished,education,gray,read,almost,work,voltaire,noted,book,read,period,decisive,influence,subsequent,idea,study,despite,interest,mathematics,philosophy,politics,cournot,began,studying,law,cournot,continued,education,besançon,order,study,mathematics,admitted,école,normale,later,life,cournot,remembered,period,one,happiest,life,cournot,appointed,professor,mathematics,lyon,1834,four,year,later,published,recherches,sur,le,principe,mathématiques,de,la,théorie,de,riches,unfortunately,work,stayed,mostly,unrecognized,time,following,year,scientist,simplified,theory,published,1863,1876,assume,every,student,economics,aware,cournot,nash,equilibrium,theory,monopoly,explained,work,first,chapter,masterpiece,cournot,defines,wealth,explains,individual,economy,seek,maximize,profit,following,chapter,remain,famous,cournot,describes,demand,curve,discus,monopoly,model,expanded,way,add,competitor,leading,famous,oligopoly,theory,however,explanation,duopolies,described,detail,including,several,graphic,calculation,topic,masterpiece,include,tax,theory,model,cournot,admits,wealth,defined,beginning,always,beneficial,economic,welfare,assumed,antoine,cournot,influenced,adam,smith,wealth,nation,described,demand,curve,without,exact,definition,cournot,finding,considered,incredibly,advanced,still,understanding,demand,curve,today,little,bit,different,economic,student,would,agree,demand,curve,today,derived,utility,demanding,party,cournot,however,believed,demand,individual,subjective,thus,expressed,formula,even,though,cournot,scientist,good,reputation,masterpiece,mostly,ignored,lifetime,still,known,influence,economist,year,later,significant,especially,marshall,walras,believed,influenced,cournot,theory,yovisto,may,interested,lecture,oligopoly,jon,gruber,mit
d064;man,ray,art,photograms,portrait,man,ray,salvador,dali,paris,carl,van,vechten,august,27,1890,american,modernist,artist,photographer,emmanuel,radnitzky,born,better,known,man,ray,significant,contributor,dadaist,surrealist,movement,man,ray,produced,major,work,variety,medium,considered,painter,best,known,photography,renowned,fashion,portrait,photographer,man,ray,born,emmanuel,radnitzky,grew,brooklyn,new,york,1910s,entire,family,changed,surname,ray,emmanuel,also,changed,first,name,man,many,referred,manny,family,mostly,active,tailoring,also,child,including,man,ray,included,business,year,school,man,ray,also,educated,museum,visit,studied,numerous,art,work,despite,fact,young,man,ray,offered,scholarship,study,architecture,man,ray,already,chose,become,artist,family,apartment,established,studio,believed,stayed,four,year,finance,dream,ray,became,technical,illustrator,manhattan,even,though,man,ray,lived,new,york,city,mostly,influenced,contemporary,european,work,work,showed,many,aspect,cubism,also,marcel,duchamp,increased,interest,movement,figure,first,known,solo,show,took,place,1915,one,year,later,ray,first,proto,dada,object,assemblage,titled,self,portrait,exhibited,artist,highly,increased,interest,dadaism,period,began,creating,mechanical,photographic,method,producing,image,instance,combined,spray,gun,pen,drawing,1920,founded,along,duchamp,katherine,dreier,société,anonyme,became,probably,first,museum,modern,art,united,state,starting,1921,man,ray,made,living,paris,increased,overall,influence,field,photography,famous,artist,like,james,joyce,gertrude,stein,jean,cocteau,bridget,bate,tichenor,antonin,artaud,posed,man,ray,camera,1930s,surrealist,artist,méret,oppenheim,posed,nude,ray,famous,photography,series,ray,also,created,photogram,named,rayographs,used,describe,pure,dadaism,next,ambition,photography,artist,also,directed,series,short,film,became,known,cinéma,pur,1960s,man,ray,published,autobiography,republished,1999,passed,away,november,1976,wife,juliet,organized,trust,work,donated,much,work,museum,yovisto,may,interested,video,lecture,dadaism,duchamp,david,joselit
d065;lee,de,forest,audion,lee,de,forest,two,tube,august,26,1873,american,inventor,lee,de,forest,born,credited,180,patent,1906,de,forest,invented,audion,first,triode,vacuum,tube,first,electrical,device,could,amplify,weak,electrical,signal,make,stronger,making,radio,broadcasting,television,long,distance,telephone,service,possible,among,many,application,lee,de,forest,knew,wanted,become,inventor,early,age,known,performed,many,experiment,childhood,created,several,electrical,mechanical,device,young,de,forest,wrote,letter,father,intend,machinist,inventor,great,talent,direction,think,agree,allow,study,best,prepare,profession,would,much,better,prepare,take,sheffield,scientific,course,shortly,enrolled,sheffield,scientific,school,yale,university,connecticut,1893,earned,ph,dissertation,radio,wave,de,forest,hired,western,electric,devised,dynamo,telephone,equipment,early,radio,gear,used,wireless,telegraph,earlier,introduced,marconi,searched,better,detector,receiver,patented,device,called,responder,inventor,started,business,1902,called,de,forest,wireless,telegraph,company,selling,radio,equipment,demonstrating,new,technology,broadcasting,morse,code,signal,however,resigned,president,four,year,later,lee,de,forest,worked,improvement,wireless,telegraph,equipment,modified,vacuum,tube,invented,john,ambrose,fleming,designed,audion,used,detect,receive,code,voice,message,book,lee,de,forest,king,radio,television,film,said,patentable,difference,invention,fleming,de,forest,addition,second,battery,plate,earphone,called,b,battery,use,telephone,earphone,instead,galvanometer,two,significant,change,result,hearing,signal,opposed,fleming,seeing,using,visual,indicator,difference,mean,de,forest,version,able,hear,audio,imminent,invention,radiotelephone,inventor,published,first,known,writing,music,could,send,home,using,wireless,telephone,radio,used,audion,detector,radio,receiver,audion,amplifier,make,small,signal,louder,oscillating,audion,transmitter,set,radio,station,bronx,1916,without,financial,success,1920s,worked,system,producing,motion,picture,sound,unfortunately,film,industry,became,really,interested,technology,however,industry,later,adopted,concept,sound,film,process,similar,de,forest,used,contribution,lee,de,forest,awarded,1922,medal,honor,institute,radio,engineer,1946,edison,medal,aiee,life,time,inventor,filed,almost,200,patent,passed,away,poor,man,1961,yovisto,may,interested,lecture,book,lee,de,forest,king,radio,television,film
d066;elizabeth,montagu,bluestocking,society,montagu,seated,middle,company,bluestocking,1778,august,25,1800,british,social,reformer,patron,art,salonist,literary,critic,writer,elizabeth,montagu,passed,away,one,wealthiest,woman,era,one,founder,bluestocking,society,informal,woman,social,educational,movement,england,mid,18th,century,elizabeth,robinson,grew,quite,influential,wealthy,family,befriended,lady,margaret,harley,early,year,spent,significant,amount,time,household,important,figure,1730s,met,men,woman,considered,equal,increased,interest,literature,began,visiting,grandfather,cambridge,frequently,occupied,university,librarian,letter,robinson,sent,harley,1738,young,woman,explained,desire,marriage,saw,marriage,expedient,convention,1742,married,edward,montagu,grandson,first,earl,sandwich,owned,coal,mine,estate,northumberland,yorkshire,berkshire,however,assumed,lived,independent,life,also,twice,old,elizabeth,together,son,passed,away,1744,following,event,elizabeth,montagu,became,increasingly,religious,montagu,moved,london,1850,initiated,called,conversation,party,believed,said,never,invite,idiot,house,period,event,soon,called,blue,stocking,turned,elaborate,evening,literature,discussed,also,began,hosting,event,kind,bath,lived,various,time,several,house,became,one,three,leading,literary,blue,stocking,hostess,together,elizabeth,vesey,france,boscawen,dr,johnson,wrote,montagu,diffuses,knowledge,woman,know,indeed,almost,man,conversing,may,find,variety,one,anonymously,contributed,3,dialog,lyttelton,dialogue,dead,1760,published,book,essay,writing,genius,shakespeare,compared,greek,french,dramatic,poet,remark,upon,misrepresentation,mon,de,voltaire,end,1760s,work,great,success,reputation,author,grew,significantly,unfortunately,husband,died,1775,elizabeth,montagu,decided,take,control,family,interest,proved,great,business,woman,believed,always,good,term,family,yovisto,may,interested,video,titled,searching,shakespeare
